surface,player1_name,player1_ht,player1_ioc,player1_age,player2_name,player2_ht,player2_ioc,player2_age,score,best_of,round,minutes,p1_ace,p1_df,p1_svpt,p1_1stIn,p1_1st_Serve,p1_1stWon,p1_1st_Serve_won,p1_2ndWon,p1_2nd_serve_won,p1_bpSaved,p1_bpFaced,p1_breakpoint_saved,p2_ace,p2_df,p2_svpt,p2_1stIn,p2_1st_Serve,p2_1stWon,p2_1st_Serve_won,p2_2ndWon,p2_2nd_serve_won,p2_bpSaved,p2_bpFaced,p2_breakpoint_saved,winner_name
Clay,Stefanos Tsitsipas,193,GRE,24.6,Lorenzo Musetti,185,ITA,21.1,6-4 5-7 6-3,3,SF,148,5,4,92,62,67.39130435,42,67.74193548,14,46.66666667,5,10,50,0,3,95,71,74.73684211,41,57.74647887,9,37.5,5,11,45.45454545,Stefanos Tsitsipas
Clay,Carlos Alcaraz,185,ESP,19.9,Alejandro Davidovich Fokina,183,ESP,23.8,7-6(5) 6-4,3,QF,130,1,3,88,49,55.68181818,33,67.34693878,18,46.15384615,8,11,72.72727273,1,2,78,52,66.66666667,34,65.38461538,10,38.46153846,7,11,63.63636364,Carlos Alcaraz
Clay,Daniel Evans,175,GBR,32.9,Francisco Cerundolo,185,ARG,24.6,2-6 7-5 6-3,3,QF,130,2,3,87,50,57.47126437,29,58,20,54.05405405,8,13,61.53846154,3,5,92,69,75,44,63.76811594,9,39.13043478,5,10,50,Daniel Evans
Clay,Lorenzo Musetti,185,ITA,21.1,Jannik Sinner,188,ITA,21.6,W/O,3,QF,0,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,#DIV/0!,Lorenzo Musetti
Clay,Stefanos Tsitsipas,193,GRE,24.6,Alex De Minaur,183,AUS,24.1,6-4 6-2,3,QF,81,1,0,51,29,56.8627451,21,72.4137931,16,72.72727273,1,1,100,0,5,57,27,47.36842105,20,74.07407407,14,46.66666667,6,9,66.66666667,Stefanos Tsitsipas
Clay,Carlos Alcaraz,185,ESP,19.9,Roberto Bautista Agut,183,ESP,35,6-3 7-5,3,R16,113,3,3,75,42,56,26,61.9047619,18,54.54545455,4,7,57.14285714,1,2,69,42,60.86956522,19,45.23809524,15,55.55555556,5,10,50,Carlos Alcaraz
Clay,Alejandro Davidovich Fokina,183,ESP,23.8,Emil Ruusuvuori,188,FIN,24,6-4 7-5,3,R16,85,1,0,60,43,71.66666667,29,67.44186047,13,76.47058824,1,2,50,3,0,56,43,76.78571429,30,69.76744186,7,53.84615385,1,4,25,Alejandro Davidovich Fokina
Clay,Francisco Cerundolo,185,ARG,24.6,Casper Ruud,183,NOR,24.3,7-6(5) 6-3,3,R16,113,1,5,79,55,69.62025316,42,76.36363636,10,41.66666667,3,4,75,2,4,82,55,67.07317073,34,61.81818182,14,51.85185185,6,8,75,Francisco Cerundolo
Clay,Daniel Evans,175,GBR,32.9,Karen Khachanov,198,RUS,26.9,6-3 6-4,3,R16,88,5,1,68,45,66.17647059,33,73.33333333,14,60.86956522,5,5,100,5,2,46,30,65.2173913,22,73.33333333,9,56.25,1,3,33.33333333,Daniel Evans
Clay,Lorenzo Musetti,185,ITA,21.1,Cameron Norrie,188,GBR,27.6,3-6 6-4 6-1,3,R16,124,1,1,91,64,70.32967033,40,62.5,15,55.55555556,6,8,75,2,1,70,50,71.42857143,31,62,10,50,2,6,33.33333333,Lorenzo Musetti
Clay,Jannik Sinner,188,ITA,21.6,Yoshihito Nishioka,170,JPN,27.5,6-1 4-6 6-3,3,R16,128,4,2,73,32,43.83561644,24,75,19,46.34146341,4,9,44.44444444,0,1,93,54,58.06451613,27,50,16,41.02564103,8,16,50,Jannik Sinner
Clay,Alex De Minaur,183,AUS,24.1,Grigor Dimitrov,188,BUL,31.9,W/O,3,R16,0,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,#DIV/0!,Alex De Minaur
Clay,Stefanos Tsitsipas,193,GRE,24.6,Denis Shapovalov,185,CAN,24,6-3 6-2,3,R16,77,1,3,56,37,66.07142857,27,72.97297297,12,63.15789474,2,2,100,5,12,63,29,46.03174603,21,72.4137931,12,35.29411765,5,9,55.55555556,Stefanos Tsitsipas
Clay,Carlos Alcaraz,185,ESP,19.9,Nuno Borges,185,POR,26.1,6-3 6-1,3,R32,63,0,2,43,21,48.8372093,16,76.19047619,15,68.18181818,1,2,50,0,1,47,25,53.19148936,17,68,5,22.72727273,2,7,28.57142857,Carlos Alcaraz
Clay,Roberto Bautista Agut,183,ESP,35,Bernabe Zapata Miralles,185,ESP,26.2,6-2 6-2,3,R32,61,1,0,43,25,58.13953488,19,76,12,66.66666667,1,2,50,2,2,45,30,66.66666667,12,40,8,53.33333333,4,9,44.44444444,Roberto Bautista Agut
Clay,Alejandro Davidovich Fokina,183,ESP,23.8,Tomas Martin Etcheverry,196,ARG,23.7,6-3 6-3,3,R32,91,0,2,53,38,71.69811321,29,76.31578947,6,40,2,3,66.66666667,4,0,62,38,61.29032258,22,57.89473684,11,45.83333333,4,8,50,Alejandro Davidovich Fokina
Clay,Emil Ruusuvuori,188,FIN,24,Frances Tiafoe,188,USA,25.2,6-4 6-7(3) 6-4,3,R32,165,11,4,120,85,70.83333333,55,64.70588235,16,45.71428571,13,17,76.47058824,4,4,109,57,52.29357798,42,73.68421053,21,40.38461538,7,13,53.84615385,Emil Ruusuvuori
Clay,Casper Ruud,183,NOR,24.3,Ben Shelton,,USA,20.5,6-2 7-6(1),3,R32,99,0,2,69,51,73.91304348,39,76.47058824,8,44.44444444,4,5,80,3,1,69,41,59.42028986,26,63.41463415,13,46.42857143,5,8,62.5,Casper Ruud
Clay,Francisco Cerundolo,185,ARG,24.6,Francesco Passaro,,ITA,22.2,6-2 6-2,3,R32,71,0,3,52,38,73.07692308,32,84.21052632,5,35.71428571,3,3,100,1,1,58,29,50,18,62.06896552,12,41.37931034,5,9,55.55555556,Francisco Cerundolo
Clay,Daniel Evans,175,GBR,32.9,Matteo Arnaldi,183,ITA,22.1,6-4 6-3,3,R32,108,4,1,71,47,66.1971831,33,70.21276596,13,54.16666667,10,10,100,3,5,70,37,52.85714286,23,62.16216216,17,51.51515152,6,9,66.66666667,Daniel Evans
Clay,Karen Khachanov,198,RUS,26.9,Nicolas Jarry,198,CHI,27.5,6-4 6-4,3,R32,94,2,1,60,39,65,27,69.23076923,13,61.9047619,3,4,75,4,0,62,34,54.83870968,26,76.47058824,12,42.85714286,5,8,62.5,Karen Khachanov
Clay,Cameron Norrie,188,GBR,27.6,Pavel Kotov,191,RUS,24.4,6-1 6-2,3,R32,73,2,2,52,35,67.30769231,25,71.42857143,12,70.58823529,4,4,100,2,2,55,35,63.63636364,19,54.28571429,8,40,5,9,55.55555556,Cameron Norrie
Clay,Lorenzo Musetti,185,ITA,21.1,Jason Kubler,178,AUS,29.9,6-3 6-1,3,R32,73,2,0,47,30,63.82978723,21,70,10,58.82352941,1,2,50,1,2,47,27,57.44680851,11,40.74074074,9,45,4,9,44.44444444,Lorenzo Musetti
Clay,Yoshihito Nishioka,170,JPN,27.5,David Goffin,180,BEL,32.3,6-1 7-5,3,R32,75,3,1,50,33,66,22,66.66666667,13,76.47058824,1,3,33.33333333,2,5,58,35,60.34482759,18,51.42857143,8,34.7826087,4,9,44.44444444,Yoshihito Nishioka
Clay,Jannik Sinner,188,ITA,21.6,Diego Schwartzman,170,ARG,30.6,6-2 6-4,3,R32,100,1,2,60,36,60,20,55.55555556,16,66.66666667,5,8,62.5,1,3,60,34,56.66666667,16,47.05882353,10,38.46153846,3,9,33.33333333,Jannik Sinner
Clay,Alex De Minaur,183,AUS,24.1,Alexander Shevchenko,,KAZ,22.3,6-0 6-1,3,R32,62,0,1,40,18,45,16,88.88888889,12,54.54545455,3,3,100,0,3,50,21,42,9,42.85714286,10,34.48275862,3,9,33.33333333,Alex De Minaur
Clay,Grigor Dimitrov,188,BUL,31.9,Emilio Gomez,185,ECU,31.3,6-3 6-1,3,R32,63,6,2,42,27,64.28571429,25,92.59259259,6,40,0,1,0,1,3,47,23,48.93617021,13,56.52173913,7,29.16666667,1,6,16.66666667,Grigor Dimitrov
Clay,Denis Shapovalov,185,CAN,24,Jozef Kovalik,183,SVK,30.4,6-4 6-3,3,R32,80,13,4,68,45,66.17647059,34,75.55555556,11,47.82608696,7,7,100,2,0,53,38,71.69811321,26,68.42105263,7,46.66666667,1,3,33.33333333,Denis Shapovalov
Clay,Stefanos Tsitsipas,193,GRE,24.6,Pedro Cachin,185,ARG,28,6-4 6-2,3,R32,78,1,0,54,34,62.96296296,29,85.29411765,10,50,0,0,#DIV/0!,2,1,55,36,65.45454545,24,66.66666667,8,42.10526316,0,3,0,Stefanos Tsitsipas
Clay,Nuno Borges,185,POR,26.1,Ilya Ivashka,193,BLR,29.1,6-2 6-3,3,R64,85,2,0,47,31,65.95744681,20,64.51612903,12,75,0,2,0,4,4,87,48,55.17241379,29,60.41666667,13,33.33333333,15,20,75,Nuno Borges
Clay,Bernabe Zapata Miralles,185,ESP,26.2,Attila Balazs,180,HUN,34.5,6-2 6-2,3,R64,74,0,1,52,33,63.46153846,22,66.66666667,8,42.10526316,1,3,33.33333333,1,2,51,36,70.58823529,17,47.22222222,4,26.66666667,5,11,45.45454545,Bernabe Zapata Miralles
Clay,Tomas Martin Etcheverry,196,ARG,23.7,Pablo Andujar,180,ESP,37.2,6-2 7-5,3,R64,120,3,4,78,56,71.79487179,34,60.71428571,9,40.90909091,9,12,75,0,5,64,43,67.1875,21,48.8372093,8,38.0952381,4,10,40,Tomas Martin Etcheverry
Clay,Emil Ruusuvuori,188,FIN,24,Alexander Bublik,196,KAZ,25.8,6-0 6-3,3,R64,55,0,1,47,29,61.70212766,22,75.86206897,12,66.66666667,1,1,100,1,6,38,20,52.63157895,13,65,5,27.77777778,1,5,20,Emil Ruusuvuori
Clay,Ben Shelton,,USA,20.5,Mackenzie Mcdonald,178,USA,28,7-5 6-4,3,R64,98,9,2,68,49,72.05882353,33,67.34693878,8,42.10526316,1,4,25,1,1,68,44,64.70588235,27,61.36363636,10,41.66666667,1,6,16.66666667,Ben Shelton
Clay,Francesco Passaro,,ITA,22.2,Fernando Verdasco,188,ESP,39.4,6-1 6-1,3,R64,62,3,2,39,21,53.84615385,18,85.71428571,8,44.44444444,1,2,50,1,5,42,22,52.38095238,10,45.45454545,5,25,2,8,25,Francesco Passaro
Clay,Matteo Arnaldi,183,ITA,22.1,Jaume Munar,183,ESP,25.9,6-3 6-4,3,R64,117,1,1,78,39,50,26,66.66666667,18,46.15384615,8,11,72.72727273,0,3,61,40,65.57377049,22,55,7,33.33333333,5,10,50,Matteo Arnaldi
Clay,Nicolas Jarry,198,CHI,27.5,Marco Trungelliti,178,ARG,33.2,7-5 6-3,3,R64,110,5,4,65,32,49.23076923,25,78.125,19,57.57575758,1,2,50,3,3,68,36,52.94117647,24,66.66666667,16,50,5,8,62.5,Nicolas Jarry
Clay,Pavel Kotov,191,RUS,24.4,Oleksii Krutykh,,UKR,23.1,6-7(5) 6-4 6-1,3,R64,145,6,3,81,61,75.30864198,49,80.32786885,14,70,1,1,100,2,3,96,64,66.66666667,46,71.875,14,43.75,4,8,50,Pavel Kotov
Clay,Jason Kubler,178,AUS,29.9,Daniel Rincon,,ESP,20.2,6-4 6-3,3,R64,81,2,2,51,38,74.50980392,29,76.31578947,9,69.23076923,0,1,0,5,5,60,33,55,23,69.6969697,11,40.74074074,3,6,50,Jason Kubler
Clay,David Goffin,180,BEL,32.3,Feliciano Lopez,188,ESP,41.5,7-6(3) 6-7(4) 6-0,3,R64,135,8,5,81,51,62.96296296,42,82.35294118,17,56.66666667,0,3,0,11,5,107,48,44.85981308,35,72.91666667,26,44.06779661,8,14,57.14285714,David Goffin
Clay,Diego Schwartzman,170,ARG,30.6,Yibing Wu,183,CHN,23.5,6-2 6-2,3,R64,79,0,0,42,28,66.66666667,17,60.71428571,12,85.71428571,1,2,50,1,1,65,42,64.61538462,17,40.47619048,13,56.52173913,6,11,54.54545455,Diego Schwartzman
Clay,Alexander Shevchenko,,KAZ,22.3,Lorenzo Giustino,183,ITA,31.6,6-2 6-2,3,R64,63,6,1,43,24,55.81395349,20,83.33333333,12,63.15789474,0,0,#DIV/0!,1,2,46,31,67.39130435,20,64.51612903,4,26.66666667,0,4,0,Alexander Shevchenko
Clay,Emilio Gomez,185,ECU,31.3,Albert Ramos,188,ESP,35.2,6-3 1-6 6-4,3,R64,120,2,4,69,44,63.76811594,28,63.63636364,9,36,3,9,33.33333333,4,1,84,48,57.14285714,24,50,20,55.55555556,6,12,50,Emilio Gomez
Clay,Jozef Kovalik,183,SVK,30.4,Pedro Martinez,185,ESP,25.9,7-5 2-6 7-5,3,R64,171,3,2,106,63,59.43396226,34,53.96825397,22,51.1627907,9,16,56.25,0,7,91,59,64.83516484,36,61.01694915,13,40.625,2,9,22.22222222,Jozef Kovalik
Clay,Pedro Cachin,185,ARG,28,Gijs Brouwer,,NED,27,6-3 7-5,3,R64,78,4,1,68,40,58.82352941,32,80,15,53.57142857,4,5,80,3,3,62,47,75.80645161,30,63.82978723,7,46.66666667,2,5,40,Pedro Cachin
Clay,Holger Rune,185,DEN,19.9,Botic Van De Zandschulp,188,NED,27.5,6-4 1-6 7-6(3),3,F,172,4,7,96,61,63.54166667,38,62.29508197,16,45.71428571,6,12,50,3,2,113,78,69.02654867,51,65.38461538,15,42.85714286,9,14,64.28571429,Holger Rune
Clay,Holger Rune,185,DEN,19.9,Christopher Oconnell,183,AUS,28.8,6-3 6-2,3,SF,79,3,3,64,43,67.1875,35,81.39534884,8,38.0952381,8,8,100,1,2,44,21,47.72727273,14,66.66666667,11,47.82608696,1,4,25,Holger Rune
Clay,Botic Van De Zandschulp,188,NED,27.5,Taylor Fritz,193,USA,25.4,6-4 7-6(2),3,SF,108,2,2,79,50,63.29113924,37,74,15,51.72413793,4,5,80,7,1,67,39,58.20895522,28,71.79487179,14,50,4,6,66.66666667,Botic Van De Zandschulp
Clay,Holger Rune,185,DEN,19.9,Cristian Garin,185,CHI,26.8,6-2 6-4,3,QF,93,2,4,68,37,54.41176471,28,75.67567568,15,48.38709677,1,2,50,1,5,58,36,62.06896552,21,58.33333333,9,40.90909091,2,6,33.33333333,Holger Rune
Clay,Christopher Oconnell,183,AUS,28.8,Flavio Cobolli,,ITA,20.9,7-6(5) 4-6 6-3,3,QF,147,5,2,104,66,63.46153846,45,68.18181818,18,47.36842105,7,11,63.63636364,10,5,101,55,54.45544554,38,69.09090909,23,50,8,12,66.66666667,Christopher Oconnell
Clay,Botic Van De Zandschulp,188,NED,27.5,Marcos Giron,180,USA,29.7,7-6(5) 6-3,3,QF,111,1,4,62,36,58.06451613,30,83.33333333,14,53.84615385,3,5,60,2,4,87,44,50.57471264,32,72.72727273,14,32.55813953,7,10,70,Botic Van De Zandschulp
Clay,Taylor Fritz,193,USA,25.4,Dominic Thiem,185,AUT,29.6,6-3 6-4,3,QF,92,1,1,67,42,62.68656716,32,76.19047619,13,52,4,5,80,2,2,58,35,60.34482759,20,57.14285714,13,56.52173913,6,9,66.66666667,Taylor Fritz
Clay,Holger Rune,185,DEN,19.9,Yannick Hanfmann,193,GER,31.4,6-3 6-4,3,R16,84,2,4,58,36,62.06896552,29,80.55555556,11,50,1,2,50,0,2,60,33,55,19,57.57575758,15,55.55555556,6,9,66.66666667,Holger Rune
Clay,Cristian Garin,185,CHI,26.8,Lorenzo Sonego,191,ITA,27.9,6-3 7-6(3),3,R16,107,0,4,73,45,61.64383562,32,71.11111111,15,53.57142857,3,5,60,2,4,61,41,67.21311475,29,70.73170732,8,40,2,5,40,Cristian Garin
Clay,Christopher Oconnell,183,AUS,28.8,Alexander Zverev,198,GER,25.9,7-6(2) 6-4,3,R16,116,1,1,75,49,65.33333333,37,75.51020408,13,50,5,7,71.42857143,9,5,68,39,57.35294118,29,74.35897436,12,41.37931034,3,6,50,Christopher Oconnell
Clay,Flavio Cobolli,,ITA,20.9,Oscar Otte,196,GER,29.7,6-0 3-6 6-3,3,R16,106,2,1,83,40,48.19277108,28,70,25,58.13953488,8,10,80,2,4,75,45,60,28,62.22222222,13,43.33333333,5,10,50,Flavio Cobolli
Clay,Marcos Giron,180,USA,29.7,Alexander Ritschard,,SUI,29,4-6 6-3 6-3,3,R16,131,6,1,78,41,52.56410256,32,78.04878049,19,51.35135135,1,4,25,5,2,97,56,57.73195876,34,60.71428571,18,43.90243902,10,15,66.66666667,Marcos Giron
Clay,Botic Van De Zandschulp,188,NED,27.5,Aslan Karatsev,185,RUS,29.6,6-2 6-0,3,R16,68,3,4,51,26,50.98039216,21,80.76923077,13,52,6,6,100,2,0,42,26,61.9047619,10,38.46153846,8,50,5,10,50,Botic Van De Zandschulp
Clay,Dominic Thiem,185,AUT,29.6,Marc Andrea Huesler,196,SUI,26.8,5-7 6-4 6-4,3,R16,155,5,5,95,58,61.05263158,45,77.5862069,19,51.35135135,2,4,50,8,1,102,57,55.88235294,47,82.45614035,19,42.22222222,6,9,66.66666667,Dominic Thiem
Clay,Taylor Fritz,193,USA,25.4,Marton Fucsovics,188,HUN,31.1,4-6 6-3 6-3,3,R16,119,9,3,81,42,51.85185185,35,83.33333333,20,51.28205128,2,4,50,2,5,86,55,63.95348837,39,70.90909091,13,41.93548387,3,7,42.85714286,Taylor Fritz
Clay,Yannick Hanfmann,193,GER,31.4,Thiago Monteiro,183,BRA,28.8,6-7(3) 7-6(5) 6-2,3,R32,179,10,2,91,60,65.93406593,51,85,18,58.06451613,1,2,50,5,3,118,76,64.40677966,52,68.42105263,22,52.38095238,5,8,62.5,Yannick Hanfmann
Clay,Cristian Garin,185,CHI,26.8,Marko Topo,188,SRB,19.5,6-4 6-2,3,R32,86,2,3,54,30,55.55555556,24,80,10,41.66666667,1,2,50,4,2,71,41,57.74647887,25,60.97560976,12,40,4,8,50,Cristian Garin
Clay,Lorenzo Sonego,191,ITA,27.9,Quentin Halys,191,FRA,26.4,3-6 7-6(5) 7-5,3,R32,149,5,3,97,65,67.01030928,50,76.92307692,19,59.375,2,3,66.66666667,10,5,99,58,58.58585859,46,79.31034483,24,58.53658537,1,2,50,Lorenzo Sonego
Clay,Christopher Oconnell,183,AUS,28.8,Ugo Humbert,188,FRA,24.8,6-4 6-4,3,R32,79,6,0,51,33,64.70588235,28,84.84848485,14,77.77777778,0,0,#DIV/0!,1,4,58,32,55.17241379,25,78.125,13,50,2,4,50,Christopher Oconnell
Clay,Flavio Cobolli,,ITA,20.9,Jordan Thompson,183,AUS,28.9,7-5 6-1,3,R32,84,2,4,66,41,62.12121212,31,75.6097561,11,44,2,3,66.66666667,5,0,51,33,64.70588235,19,57.57575758,7,38.88888889,1,6,16.66666667,Flavio Cobolli
Clay,Oscar Otte,196,GER,29.7,Sebastian Baez,170,ARG,22.2,6-3 7-5,3,R32,86,5,5,72,44,61.11111111,36,81.81818182,14,50,1,1,100,0,1,58,43,74.13793103,25,58.13953488,11,73.33333333,1,3,33.33333333,Oscar Otte
Clay,Marcos Giron,180,USA,29.7,Roberto Carballes Baena,183,ESP,30,6-1 5-7 6-2,3,R32,132,5,0,80,48,60,39,81.25,15,46.875,2,4,50,3,3,84,58,69.04761905,33,56.89655172,15,57.69230769,9,14,64.28571429,Marcos Giron
Clay,Alexander Ritschard,,SUI,29,Jan Lennard Struff,193,GER,32.9,7-5 7-5,3,R32,120,9,1,88,52,59.09090909,40,76.92307692,17,47.22222222,8,9,88.88888889,10,3,83,52,62.65060241,33,63.46153846,15,48.38709677,4,7,57.14285714,Alexander Ritschard
Clay,Aslan Karatsev,185,RUS,29.6,Daniel Altmaier,191,GER,24.5,4-6 7-6(2) 6-2,3,R32,179,3,5,119,84,70.58823529,64,76.19047619,15,42.85714286,14,16,87.5,4,2,105,67,63.80952381,43,64.17910448,20,52.63157895,6,9,66.66666667,Aslan Karatsev
Clay,Marc Andrea Huesler,196,SUI,26.8,Kyle Edmund,188,GBR,28.2,7-6(3) 4-6 6-3,3,R32,136,8,2,86,48,55.81395349,39,81.25,22,57.89473684,1,4,25,8,2,106,70,66.03773585,43,61.42857143,20,55.55555556,9,12,75,Marc Andrea Huesler
Clay,Dominic Thiem,185,AUT,29.6,Constant Lestienne,180,FRA,30.8,6-3 0-0 RET,3,R32,44,2,3,29,15,51.72413793,11,73.33333333,5,35.71428571,2,4,50,0,2,27,18,66.66666667,8,44.44444444,1,11.11111111,5,9,55.55555556,Dominic Thiem
Clay,Marton Fucsovics,188,HUN,31.1,Max Hans Rehberg,,GER,19.5,4-6 7-6(6) 6-3,3,R32,157,4,5,98,51,52.04081633,38,74.50980392,23,48.93617021,6,9,66.66666667,1,4,109,78,71.55963303,53,67.94871795,10,32.25806452,6,10,60,Marton Fucsovics
Clay,Dusan Lajovic,180,SRB,32.7,Andrey Rublev,188,RUS,25.4,6-3 4-6 6-4,3,F,152,1,0,94,63,67.0212766,47,74.6031746,11,35.48387097,5,8,62.5,5,4,105,58,55.23809524,40,68.96551724,22,46.80851064,6,10,60,Dusan Lajovic
Clay,Dusan Lajovic,180,SRB,32.7,Miomir Kecmanovic,183,SRB,23.6,4-6 7-6(5) 6-4,3,SF,179,1,1,123,80,65.04065041,51,63.75,19,44.18604651,6,12,50,3,2,103,62,60.19417476,38,61.29032258,20,48.7804878,7,13,53.84615385,Dusan Lajovic
Clay,Andrey Rublev,188,RUS,25.4,Alex Molcan,178,SVK,25.3,6-2 6-4,3,SF,89,5,2,57,30,52.63157895,23,76.66666667,14,51.85185185,9,11,81.81818182,3,6,71,41,57.74647887,22,53.65853659,12,40,6,11,54.54545455,Andrey Rublev
Clay,Dusan Lajovic,180,SRB,32.7,Novak Djokovic,188,SRB,35.9,6-4 7-6(6),3,QF,149,3,0,102,71,69.60784314,48,67.6056338,16,51.61290323,15,16,93.75,3,2,85,59,69.41176471,37,62.71186441,14,53.84615385,5,7,71.42857143,Dusan Lajovic
Clay,Miomir Kecmanovic,183,SRB,23.6,Jiri Lehecka,185,CZE,21.4,7-5 6-0,3,QF,93,2,2,73,49,67.12328767,26,53.06122449,15,62.5,9,12,75,1,2,57,32,56.14035088,14,43.75,8,32,9,16,56.25,Miomir Kecmanovic
Clay,Alex Molcan,178,SVK,25.3,Laslo Djere,188,SRB,27.8,6-2 4-6 7-5,3,QF,149,2,1,92,65,70.65217391,42,64.61538462,15,55.55555556,3,6,50,4,3,86,51,59.30232558,34,66.66666667,16,45.71428571,4,9,44.44444444,Alex Molcan
Clay,Andrey Rublev,188,RUS,25.4,Damir Dzumhur,172,BIH,30.9,7-5 6-3,3,QF,111,1,1,81,51,62.96296296,33,64.70588235,17,56.66666667,5,6,83.33333333,0,0,71,53,74.64788732,31,58.49056604,8,44.44444444,3,7,42.85714286,Andrey Rublev
Clay,Novak Djokovic,188,SRB,35.9,Luca Van Assche,,FRA,18.9,6-7(4) 6-3 6-2,3,R16,158,4,0,79,64,81.01265823,46,71.875,10,66.66666667,2,4,50,0,5,104,65,62.5,39,60,18,46.15384615,5,11,45.45454545,Novak Djokovic
Clay,Dusan Lajovic,180,SRB,32.7,Gregoire Barrere,183,FRA,29.1,6-3 6-0,3,R16,64,4,0,49,36,73.46938776,26,72.22222222,8,61.53846154,4,5,80,0,1,53,31,58.49056604,16,51.61290323,6,27.27272727,5,10,50,Dusan Lajovic
Clay,Miomir Kecmanovic,183,SRB,23.6,Abedallah Shelbayh,,JOR,19.4,6-4 7-6(4),3,R16,124,1,0,70,41,58.57142857,27,65.85365854,15,51.72413793,0,4,0,2,8,95,46,48.42105263,29,63.04347826,19,38.7755102,5,10,50,Miomir Kecmanovic
Clay,Jiri Lehecka,185,CZE,21.4,Radu Albot,175,MDA,33.4,6-0 6-2,3,R16,60,3,1,41,29,70.73170732,25,86.20689655,6,50,2,2,100,0,2,47,29,61.70212766,15,51.72413793,6,33.33333333,5,10,50,Jiri Lehecka
Clay,Alex Molcan,178,SVK,25.3,Alexei Popyrin,196,AUS,23.6,7-6(4) 4-6 7-5,3,R16,177,2,1,117,80,68.37606838,46,57.5,27,72.97297297,6,10,60,12,1,111,75,67.56756757,51,68,17,47.22222222,5,9,55.55555556,Alex Molcan
Clay,Laslo Djere,188,SRB,27.8,Borna Coric,188,CRO,26.4,6-4 6-7(1) 6-4,3,R16,195,3,3,107,70,65.42056075,52,74.28571429,13,35.13513514,2,5,40,0,3,112,69,61.60714286,43,62.31884058,19,44.18604651,7,12,58.33333333,Laslo Djere
Clay,Damir Dzumhur,172,BIH,30.9,Richard Gasquet,185,FRA,36.8,6-4 1-6 7-6(3),3,R16,161,0,1,98,76,77.55102041,43,56.57894737,11,50,5,10,50,4,3,109,61,55.96330275,33,54.09836066,26,54.16666667,4,8,50,Damir Dzumhur
Clay,Andrey Rublev,188,RUS,25.4,Juan Pablo Varillas,185,PER,27.5,6-2 6-2,3,R16,69,3,1,51,37,72.54901961,31,83.78378378,6,42.85714286,2,2,100,2,3,52,33,63.46153846,18,54.54545455,6,31.57894737,3,7,42.85714286,Andrey Rublev
Clay,Luca Van Assche,,FRA,18.9,Stan Wawrinka,183,SUI,38,1-6 7-6(4) 6-4,3,R32,162,0,5,99,72,72.72727273,45,62.5,14,51.85185185,8,11,72.72727273,4,2,99,56,56.56565657,42,75,21,48.8372093,3,5,60,Luca Van Assche
Clay,Dusan Lajovic,180,SRB,32.7,Filip Krajinovic,185,SRB,31.1,6-2 4-6 6-4,3,R32,133,4,0,79,57,72.15189873,40,70.1754386,10,45.45454545,3,6,50,0,1,82,50,60.97560976,28,56,19,59.375,4,9,44.44444444,Dusan Lajovic
Clay,Gregoire Barrere,183,FRA,29.1,Hamad Medjedovic,185,SRB,19.7,7-6(6) 7-5,3,R32,125,3,2,85,59,69.41176471,40,67.79661017,15,57.69230769,2,4,50,10,5,81,51,62.96296296,36,70.58823529,13,43.33333333,4,7,57.14285714,Gregoire Barrere
Clay,Abedallah Shelbayh,,JOR,19.4,Elias Ymer,183,SWE,27,6-1 7-5,3,R32,91,3,2,55,33,60,24,72.72727273,8,36.36363636,4,7,57.14285714,0,0,63,38,60.31746032,18,47.36842105,9,36,4,11,36.36363636,Abedallah Shelbayh
Clay,Radu Albot,175,MDA,33.4,Federico Coria,180,ARG,31.1,6-4 0-0 RET,3,R32,59,0,0,35,20,57.14285714,13,65,9,60,1,2,50,1,2,40,27,67.5,16,59.25925926,5,38.46153846,2,4,50,Radu Albot
Clay,Jiri Lehecka,185,CZE,21.4,Gael Monfils,193,FRA,36.6,6-4 6-3,3,R32,79,1,2,57,34,59.64912281,21,61.76470588,16,69.56521739,1,2,50,2,4,61,46,75.40983607,29,63.04347826,5,33.33333333,5,9,55.55555556,Jiri Lehecka
Clay,Alexei Popyrin,196,AUS,23.6,Tallon Griekspoor,188,NED,26.7,7-6(4) 7-6(4),3,R32,132,7,2,77,44,57.14285714,39,88.63636364,23,69.6969697,3,3,100,1,2,95,66,69.47368421,46,69.6969697,17,58.62068966,7,7,100,Alexei Popyrin
Clay,Alex Molcan,178,SVK,25.3,Taro Daniel,191,JPN,30.2,3-6 7-5 6-1,3,R32,160,2,2,105,74,70.47619048,44,59.45945946,18,58.06451613,7,11,63.63636364,5,2,83,54,65.06024096,35,64.81481481,11,37.93103448,2,8,25,Alex Molcan
Clay,Laslo Djere,188,SRB,27.8,Roman Safiullin,185,RUS,25.6,6-4 6-2,3,R32,89,2,1,54,33,61.11111111,23,69.6969697,13,61.9047619,2,3,66.66666667,1,1,65,39,60,23,58.97435897,13,50,3,7,42.85714286,Laslo Djere
